Date,Channel,SKU,Category,Unit_Cost,Unit_Price,Lead_Time_Days,Is_Promotion,Is_Bundle,Units_Sold,On_Hand_Inventory,Total_Revenue,Total_Cost,Gross_Margin
2024-04-02,eCommerce,SKU_C401,Accessories,69.26,96.59,16,0,0,8,52,772.72,554.08,218.64
2024-04-02,Retail Store,SKU_C401,Accessories,69.26,96.59,16,0,0,23,39,2221.57,1592.98,628.5900000000001
2024-04-02,eCommerce,SKU_C402,Accessories,43.68,67.58,19,0,0,14,50,946.12,611.52,334.6
2024-04-02,Retail Store,SKU_C402,Accessories,43.68,67.58,19,0,0,17,64,1148.86,742.56,406.29999999999995
2024-04-02,eCommerce,SKU_C403,Accessories,55.74,82.75,6,0,0,12,24,993.0,668.88,324.12
2024-04-02,Retail Store,SKU_C403,Accessories,55.74,82.75,6,0,0,10,7,827.5,557.4,270.1
2024-04-02,eCommerce,SKU_C404,Accessories,170.69,245.29,10,0,0,13,32,3188.77,2218.97,969.8000000000002
2024-04-02,Retail Store,SKU_C404,Accessories,170.69,245.29,10,0,0,20,36,4905.8,3413.8,1492.0
2024-04-02,eCommerce,SKU_C405,Accessories,63.87,101.59,17,0,0,12,59,1219.08,766.4399999999999,452.64
2024-04-02,Retail Store,SKU_C405,Accessories,63.87,101.59,17,0,0,12,49,1219.08,766.4399999999999,452.64
2024-04-03,eCommerce,SKU_E101,Electronics,103.02,187.53,15,0,0,14,82,2625.42,1442.28,1183.14
2024-04-03,Retail Store,SKU_E101,Electronics,103.02,187.53,15,0,0,9,34,1687.77,927.18,760.59
2024-04-03,eCommerce,SKU_E102,Electronics,198.23,318.77,14,0,0,8,24,2550.16,1585.84,964.3199999999999
2024-04-03,Retail Store,SKU_E102,Electronics,198.23,270.95,14,1,1,6,0,1625.6999999999998,1189.3799999999999,436.31999999999994
2024-04-03,eCommerce,SKU_E103,Electronics,51.66,66.37,12,0,0,12,35,796.44,619.92,176.5200000000001
2024-04-03,Retail Store,SKU_E103,Electronics,51.66,56.41,12,1,1,24,47,1353.84,1239.84,114.0
2024-04-03,eCommerce,SKU_E104,Electronics,93.42,124.79,7,0,0,15,17,1871.8500000000001,1401.3,470.5500000000002
2024-04-03,Retail Store,SKU_E104,Electronics,93.42,124.79,7,0,0,9,67,1123.1100000000001,840.78,282.33000000000015
2024-04-03,eCommerce,SKU_E105,Electronics,19.84,36.34,16,0,0,14,18,508.76000000000005,277.76,231.00000000000006
2024-04-03,Retail Store,SKU_E105,Electronics,19.84,36.34,16,0,0,8,51,290.72,158.72,132.00000000000003
2024-04-03,eCommerce,SKU_A201,Appliances,235.56,294.56,16,0,0,10,0,2945.6,2355.6,590.0
2024-04-03,Retail Store,SKU_A201,Appliances,235.56,294.56,16,0,0,15,82,4418.4,3533.4,884.9999999999995
2024-04-03,eCommerce,SKU_A202,Appliances,58.1,83.23,10,0,0,11,7,915.5300000000001,639.1,276.43000000000006
2024-04-03,Retail Store,SKU_A202,Appliances,58.1,83.23,10,0,0,11,10,915.5300000000001,639.1,276.43000000000006
2024-04-03,eCommerce,SKU_A203,Appliances,16.66,17.9,15,1,1,22,21,393.79999999999995,366.52,27.279999999999973
2024-04-03,Retail Store,SKU_A203,Appliances,16.66,21.06,15,0,0,12,38,252.71999999999997,199.92000000000002,52.799999999999955
2024-04-03,eCommerce,SKU_A204,Appliances,158.79,211.77,16,0,0,15,0,3176.55,2381.85,794.7000000000003
2024-04-03,Retail Store,SKU_A204,Appliances,158.79,211.77,16,0,0,9,13,1905.93,1429.11,476.82000000000016
2024-04-03,eCommerce,SKU_A205,Appliances,243.83,338.85,18,0,0,12,71,4066.2000000000003,2925.96,1140.2400000000002
2024-04-03,Retail Store,SKU_A205,Appliances,243.83,338.85,18,0,0,17,0,5760.450000000001,4145.110000000001,1615.3400000000001
2024-04-03,eCommerce,SKU_H301,Home Office,199.52,273.3,11,0,0,12,69,3279.6000000000004,2394.2400000000002,885.3600000000001
2024-04-03,Retail Store,SKU_H301,Home Office,199.52,273.3,11,0,0,7,32,1913.1000000000001,1396.64,516.46
2024-04-03,eCommerce,SKU_H302,Home Office,246.06,376.48,9,0,0,11,37,4141.280000000001,2706.66,1434.6200000000008
2024-04-03,Retail Store,SKU_H302,Home Office,246.06,320.01,9,1,0,14,29,4480.139999999999,3444.84,1035.2999999999993
2024-04-03,eCommerce,SKU_H303,Home Office,157.77,213.36,11,0,0,11,35,2346.96,1735.47,611.49
2024-04-03,Retail Store,SKU_H303,Home Office,157.77,213.36,11,0,0,12,31,2560.32,1893.2400000000002,667.0799999999999
2024-04-03,eCommerce,SKU_H304,Home Office,18.12,32.89,18,0,0,12,0,394.68,217.44,177.24
2024-04-03,Retail Store,SKU_H304,Home Office,18.12,32.89,18,0,0,7,12,230.23000000000002,126.84,103.39000000000001
2024-04-03,eCommerce,SKU_H305,Home Office,204.97,249.63,9,1,1,7,0,1747.4099999999999,1434.79,312.6199999999999
2024-04-03,Retail Store,SKU_H305,Home Office,204.97,293.68,9,0,0,20,25,5873.6,4099.4,1774.2000000000007
2024-04-03,eCommerce,SKU_C401,Accessories,69.26,96.59,16,0,0,16,74,1545.44,1108.16,437.28
2024-04-03,Retail Store,SKU_C401,Accessories,69.26,96.59,16,0,0,13,69,1255.67,900.3800000000001,355.28999999999996
2024-04-03,eCommerce,SKU_C402,Accessories,43.68,67.58,19,0,0,9,76,608.22,393.12,215.10000000000002
2024-04-03,Retail Store,SKU_C402,Accessories,43.68,67.58,19,0,0,14,25,946.12,611.52,334.6
2024-04-03,eCommerce,SKU_C403,Accessories,55.74,82.75,6,0,0,8,53,662.0,445.92,216.07999999999998
2024-04-03,Retail Store,SKU_C403,Accessories,55.74,82.75,6,0,0,5,69,413.75,278.7,135.05
2024-04-03,eCommerce,SKU_C404,Accessories,170.69,245.29,10,0,0,21,42,5151.09,3584.49,1566.6000000000004
2024-04-03,Retail Store,SKU_C404,Accessories,170.69,245.29,10,0,0,9,69,2207.61,1536.21,671.4000000000001
2024-04-03,eCommerce,SKU_C405,Accessories,63.87,101.59,17,0,0,10,51,1015.9000000000001,638.6999999999999,377.20000000000016
2024-04-03,Retail Store,SKU_C405,Accessories,63.87,101.59,17,0,0,9,75,914.3100000000001,574.8299999999999,339.48000000000013
2024-04-04,eCommerce,SKU_E101,Electronics,103.02,187.53,15,0,0,10,46,1875.3,1030.2,845.0999999999999
2024-04-04,Retail Store,SKU_E101,Electronics,103.02,187.53,15,0,0,15,56,2812.95,1545.3,1267.6499999999999
2024-04-04,eCommerce,SKU_E102,Electronics,198.23,270.95,14,1,0,17,68,4606.15,3369.91,1236.2399999999998
2024-04-04,Retail Store,SKU_E102,Electronics,198.23,270.95,14,1,0,14,20,3793.2999999999997,2775.22,1018.0799999999999
2024-04-04,eCommerce,SKU_E103,Electronics,51.66,66.37,12,0,0,6,34,398.22,309.96,88.26000000000005
2024-04-04,Retail Store,SKU_E103,Electronics,51.66,66.37,12,0,0,8,50,530.96,413.28,117.68000000000006
2024-04-04,eCommerce,SKU_E104,Electronics,93.42,124.79,7,0,0,14,12,1747.0600000000002,1307.88,439.18000000000006
2024-04-04,Retail Store,SKU_E104,Electronics,93.42,124.79,7,0,0,19,1,2371.01,1774.98,596.0300000000002
2024-04-04,eCommerce,SKU_E105,Electronics,19.84,30.89,16,1,1,21,4,648.69,416.64,232.05000000000007
2024-04-04,Retail Store,SKU_E105,Electronics,19.84,30.89,16,1,1,21,46,648.69,416.64,232.05000000000007
2024-04-04,eCommerce,SKU_A201,Appliances,235.56,294.56,16,0,0,8,52,2356.48,1884.48,472.0
2024-04-04,Retail Store,SKU_A201,Appliances,235.56,294.56,16,0,0,6,0,1767.3600000000001,1413.3600000000001,354.0
2024-04-04,eCommerce,SKU_A202,Appliances,58.1,83.23,10,0,0,12,9,998.76,697.2,301.55999999999995
2024-04-04,Retail Store,SKU_A202,Appliances,58.1,83.23,10,0,0,15,5,1248.45,871.5,376.95000000000005
2024-04-04,eCommerce,SKU_A203,Appliances,16.66,21.06,15,0,0,13,25,273.78,216.58,57.19999999999996
2024-04-04,Retail Store,SKU_A203,Appliances,16.66,21.06,15,0,0,16,52,336.96,266.56,70.39999999999998
2024-04-04,eCommerce,SKU_A204,Appliances,158.79,211.77,16,0,0,17,48,3600.09,2699.43,900.6600000000003
2024-04-04,Retail Store,SKU_A204,Appliances,158.79,211.77,16,0,0,13,55,2753.01,2064.27,688.7400000000002
2024-04-04,eCommerce,SKU_A205,Appliances,243.83,338.85,18,0,0,13,19,4405.05,3169.79,1235.2600000000002
2024-04-04,Retail Store,SKU_A205,Appliances,243.83,338.85,18,0,0,15,13,5082.75,3657.4500000000003,1425.2999999999997
2024-04-04,eCommerce,SKU_H301,Home Office,199.52,273.3,11,0,0,14,4,3826.2000000000003,2793.28,1032.92
2024-04-04,Retail Store,SKU_H301,Home Office,199.52,273.3,11,0,0,12,57,3279.6000000000004,2394.2400000000002,885.3600000000001
2024-04-04,eCommerce,SKU_H302,Home Office,246.06,376.48,9,0,0,12,40,4517.76,2952.7200000000003,1565.04
2024-04-04,Retail Store,SKU_H302,Home Office,246.06,376.48,9,0,0,14,63,5270.72,3444.84,1825.88
2024-04-04,eCommerce,SKU_H303,Home Office,157.77,181.36,11,1,0,12,72,2176.32,1893.2400000000002,283.0799999999999
2024-04-04,Retail Store,SKU_H303,Home Office,157.77,213.36,11,0,0,10,20,2133.6000000000004,1577.7,555.9000000000003
2024-04-04,eCommerce,SKU_H304,Home Office,18.12,32.89,18,0,0,2,14,65.78,36.24,29.54
2024-04-04,Retail Store,SKU_H304,Home Office,18.12,32.89,18,0,0,13,84,427.57,235.56,192.01
2024-04-04,eCommerce,SKU_H305,Home Office,204.97,293.68,9,0,0,12,44,3524.16,2459.64,1064.52
2024-04-04,Retail Store,SKU_H305,Home Office,204.97,293.68,9,0,0,12,10,3524.16,2459.64,1064.52
2024-04-04,eCommerce,SKU_C401,Accessories,69.26,96.59,16,0,0,6,87,579.54,415.56000000000006,163.9799999999999
2024-04-04,Retail Store,SKU_C401,Accessories,69.26,96.59,16,0,0,13,0,1255.67,900.3800000000001,355.28999999999996
2024-04-04,eCommerce,SKU_C402,Accessories,43.68,57.44,19,1,1,14,33,804.16,611.52,192.64
2024-04-04,Retail Store,SKU_C402,Accessories,43.68,67.58,19,0,0,14,24,946.12,611.52,334.6
2024-04-04,eCommerce,SKU_C403,Accessories,55.74,70.34,6,1,1,19,41,1336.46,1059.06,277.4000000000001
2024-04-04,Retail Store,SKU_C403,Accessories,55.74,82.75,6,0,0,12,40,993.0,668.88,324.12
2024-04-04,eCommerce,SKU_C404,Accessories,170.69,245.29,10,0,0,15,39,3679.35,2560.35,1119.0
2024-04-04,Retail Store,SKU_C404,Accessories,170.69,245.29,10,0,0,9,36,2207.61,1536.21,671.4000000000001
2024-04-04,eCommerce,SKU_C405,Accessories,63.87,101.59,17,0,0,12,75,1219.08,766.4399999999999,452.64
2024-04-04,Retail Store,SKU_C405,Accessories,63.87,86.35,17,1,0,13,14,1122.55,830.31,292.24
2024-04-05,eCommerce,SKU_E101,Electronics,103.02,187.53,15,0,0,8,42,1500.24,824.16,676.08
2024-04-05,Retail Store,SKU_E101,Electronics,103.02,187.53,15,0,0,8,77,1500.24,824.16,676.08
2024-04-05,eCommerce,SKU_E102,Electronics,198.23,270.95,14,1,1,22,11,5960.9,4361.0599999999995,1599.8400000000001
2024-04-05,Retail Store,SKU_E102,Electronics,198.23,318.77,14,0,0,10,12,3187.7,1982.3,1205.3999999999999
2024-04-05,eCommerce,SKU_E103,Electronics,51.66,56.41,12,1,1,9,56,507.68999999999994,464.93999999999994,42.75
2024-04-05,Retail Store,SKU_E103,Electronics,51.66,66.37,12,0,0,15,38,995.5500000000001,774.9,220.6500000000001
2024-04-05,eCommerce,SKU_E104,Electronics,93.42,124.79,7,0,0,12,27,1497.48,1121.04,376.44000000000005
2024-04-05,Retail Store,SKU_E104,Electronics,93.42,124.79,7,0,0,9,83,1123.1100000000001,840.78,282.33000000000015
2024-04-05,eCommerce,SKU_E105,Electronics,19.84,36.34,16,0,0,12,0,436.08000000000004,238.07999999999998,198.00000000000006
2024-04-05,Retail Store,SKU_E105,Electronics,19.84,36.34,16,0,0,15,79,545.1,297.6,247.5
2024-04-05,eCommerce,SKU_A201,Appliances,235.56,294.56,16,0,0,7,44,2061.92,1648.92,413.0
2024-04-05,Retail Store,SKU_A201,Appliances,235.56,294.56,16,0,0,15,76,4418.4,3533.4,884.9999999999995
2024-04-05,eCommerce,SKU_A202,Appliances,58.1,83.23,10,0,0,8,77,665.84,464.8,201.04000000000002
2024-04-05,Retail Store,SKU_A202,Appliances,58.1,83.23,10,0,0,17,75,1414.91,987.7,427.21000000000004
2024-04-05,eCommerce,SKU_A203,Appliances,16.66,21.06,15,0,0,16,5,336.96,266.56,70.39999999999998
2024-04-05,Retail Store,SKU_A203,Appliances,16.66,21.06,15,0,0,10,31,210.6,166.6,44.0
2024-04-05,eCommerce,SKU_A204,Appliances,158.79,211.77,16,0,0,11,42,2329.4700000000003,1746.6899999999998,582.7800000000004
2024-04-05,Retail Store,SKU_A204,Appliances,158.79,211.77,16,0,0,14,75,2964.78,2223.06,741.7200000000003
2024-04-05,eCommerce,SKU_A205,Appliances,243.83,338.85,18,0,0,12,49,4066.2000000000003,2925.96,1140.2400000000002
2024-04-05,Retail Store,SKU_A205,Appliances,243.83,338.85,18,0,0,9,7,3049.65,2194.4700000000003,855.1799999999998
2024-04-05,eCommerce,SKU_H301,Home Office,199.52,232.31,11,1,1,21,52,4878.51,4189.92,688.5900000000001
2024-04-05,Retail Store,SKU_H301,Home Office,199.52,273.3,11,0,0,22,29,6012.6,4389.4400000000005,1623.1599999999999
2024-04-05,eCommerce,SKU_H302,Home Office,246.06,376.48,9,0,0,14,39,5270.72,3444.84,1825.88
2024-04-05,Retail Store,SKU_H302,Home Office,246.06,376.48,9,0,0,16,60,6023.68,3936.96,2086.7200000000003
2024-04-05,eCommerce,SKU_H303,Home Office,157.77,213.36,11,0,0,9,88,1920.2400000000002,1419.93,500.3100000000002
2024-04-05,Retail Store,SKU_H303,Home Office,157.77,181.36,11,1,0,27,68,4896.72,4259.79,636.9300000000003
2024-04-05,eCommerce,SKU_H304,Home Office,18.12,32.89,18,0,0,12,74,394.68,217.44,177.24
2024-04-05,Retail Store,SKU_H304,Home Office,18.12,27.96,18,1,1,12,67,335.52,217.44,118.07999999999998
2024-04-05,eCommerce,SKU_H305,Home Office,204.97,293.68,9,0,0,11,19,3230.48,2254.67,975.81
2024-04-05,Retail Store,SKU_H305,Home Office,204.97,293.68,9,0,0,13,27,3817.84,2664.61,1153.23
2024-04-05,eCommerce,SKU_C401,Accessories,69.26,96.59,16,0,0,12,65,1159.08,831.1200000000001,327.9599999999998
2024-04-05,Retail Store,SKU_C401,Accessories,69.26,96.59,16,0,0,12,60,1159.08,831.1200000000001,327.9599999999998
2024-04-05,eCommerce,SKU_C402,Accessories,43.68,67.58,19,0,0,19,50,1284.02,829.92,454.1
2024-04-05,Retail Store,SKU_C402,Accessories,43.68,67.58,19,0,0,6,69,405.48,262.08,143.40000000000003
2024-04-05,eCommerce,SKU_C403,Accessories,55.74,70.34,6,1,1,19,19,1336.46,1059.06,277.4000000000001
2024-04-05,Retail Store,SKU_C403,Accessories,55.74,82.75,6,0,0,9,54,744.75,501.66,243.08999999999997
2024-04-05,eCommerce,SKU_C404,Accessories,170.69,245.29,10,0,0,14,25,3434.06,2389.66,1044.4
2024-04-05,Retail Store,SKU_C404,Accessories,170.69,245.29,10,0,0,12,24,2943.48,2048.2799999999997,895.2000000000003
2024-04-05,eCommerce,SKU_C405,Accessories,63.87,101.59,17,0,0,22,52,2234.98,1405.1399999999999,829.8400000000001
2024-04-05,Retail Store,SKU_C405,Accessories,63.87,101.59,17,0,0,19,76,1930.21,1213.53,716.6800000000001
2024-04-06,eCommerce,SKU_E101,Electronics,103.02,187.53,15,0,0,12,3,2250.36,1236.24,1014.1200000000001
2024-04-06,Retail Store,SKU_E101,Electronics,103.02,187.53,15,0,0,15,47,2812.95,1545.3,1267.6499999999999
2024-04-06,eCommerce,SKU_E102,Electronics,198.23,318.77,14,0,0,13,9,4144.01,2576.99,1567.0200000000004
2024-04-06,Retail Store,SKU_E102,Electronics,198.23,318.77,14,0,0,10,39,3187.7,1982.3,1205.3999999999999
2024-04-06,eCommerce,SKU_E103,Electronics,51.66,66.37,12,0,0,12,13,796.44,619.92,176.5200000000001
2024-04-06,Retail Store,SKU_E103,Electronics,51.66,66.37,12,0,0,14,0,929.1800000000001,723.24,205.94000000000005
2024-04-06,eCommerce,SKU_E104,Electronics,93.42,124.79,7,0,0,14,45,1747.0600000000002,1307.88,439.18000000000006
2024-04-06,Retail Store,SKU_E104,Electronics,93.42,124.79,7,0,0,13,46,1622.27,1214.46,407.80999999999995
2024-04-06,eCommerce,SKU_E105,Electronics,19.84,30.89,16,1,1,17,28,525.13,337.28,187.85000000000002
2024-04-06,Retail Store,SKU_E105,Electronics,19.84,36.34,16,0,0,16,45,581.44,317.44,264.00000000000006
2024-04-06,eCommerce,SKU_A201,Appliances,235.56,294.56,16,0,0,7,71,2061.92,1648.92,413.0
2024-04-06,Retail Store,SKU_A201,Appliances,235.56,294.56,16,0,0,10,21,2945.6,2355.6,590.0
2024-04-06,eCommerce,SKU_A202,Appliances,58.1,83.23,10,0,0,10,64,832.3000000000001,581.0,251.30000000000007
2024-04-06,Retail Store,SKU_A202,Appliances,58.1,83.23,10,0,0,9,0,749.07,522.9,226.17000000000007
2024-04-06,eCommerce,SKU_A203,Appliances,16.66,21.06,15,0,0,10,6,210.6,166.6,44.0
2024-04-06,Retail Store,SKU_A203,Appliances,16.66,21.06,15,0,0,12,85,252.71999999999997,199.92000000000002,52.799999999999955
2024-04-06,eCommerce,SKU_A204,Appliances,158.79,211.77,16,0,0,12,51,2541.2400000000002,1905.48,635.7600000000002
2024-04-06,Retail Store,SKU_A204,Appliances,158.79,211.77,16,0,0,5,0,1058.8500000000001,793.9499999999999,264.9000000000002
2024-04-06,eCommerce,SKU_A205,Appliances,243.83,288.02,18,1,1,11,25,3168.22,2682.13,486.0899999999997
2024-04-06,Retail Store,SKU_A205,Appliances,243.83,288.02,18,1,1,19,46,5472.379999999999,4632.77,839.6099999999988
2024-04-06,eCommerce,SKU_H301,Home Office,199.52,273.3,11,0,0,18,47,4919.400000000001,3591.36,1328.0400000000004
2024-04-06,Retail Store,SKU_H301,Home Office,199.52,273.3,11,0,0,13,52,3552.9,2593.76,959.1399999999999
2024-04-06,eCommerce,SKU_H302,Home Office,246.06,376.48,9,0,0,9,79,3388.32,2214.54,1173.7800000000002
2024-04-06,Retail Store,SKU_H302,Home Office,246.06,376.48,9,0,0,14,66,5270.72,3444.84,1825.88
2024-04-06,eCommerce,SKU_H303,Home Office,157.77,213.36,11,0,0,11,54,2346.96,1735.47,611.49
2024-04-06,Retail Store,SKU_H303,Home Office,157.77,213.36,11,0,0,14,54,2987.04,2208.78,778.2599999999998
2024-04-06,eCommerce,SKU_H304,Home Office,18.12,32.89,18,0,0,9,72,296.01,163.08,132.92999999999998
2024-04-06,Retail Store,SKU_H304,Home Office,18.12,32.89,18,0,0,20,67,657.8,362.40000000000003,295.3999999999999
2024-04-06,eCommerce,SKU_H305,Home Office,204.97,293.68,9,0,0,15,31,4405.2,3074.55,1330.6499999999996
2024-04-06,Retail Store,SKU_H305,Home Office,204.97,293.68,9,0,0,7,28,2055.76,1434.79,620.9700000000003
2024-04-06,eCommerce,SKU_C401,Accessories,69.26,96.59,16,0,0,9,89,869.3100000000001,623.34,245.97000000000003
2024-04-06,Retail Store,SKU_C401,Accessories,69.26,96.59,16,0,0,13,34,1255.67,900.3800000000001,355.28999999999996
2024-04-06,eCommerce,SKU_C402,Accessories,43.68,67.58,19,0,0,11,56,743.38,480.48,262.9
2024-04-06,Retail Store,SKU_C402,Accessories,43.68,67.58,19,0,0,15,41,1013.6999999999999,655.2,358.4999999999999
2024-04-06,eCommerce,SKU_C403,Accessories,55.74,82.75,6,0,0,11,0,910.25,613.14,297.11
2024-04-06,Retail Store,SKU_C403,Accessories,55.74,82.75,6,0,0,11,56,910.25,613.14,297.11
2024-04-06,eCommerce,SKU_C404,Accessories,170.69,245.29,10,0,0,5,83,1226.45,853.45,373.0
2024-04-06,Retail Store,SKU_C404,Accessories,170.69,245.29,10,0,0,14,27,3434.06,2389.66,1044.4
2024-04-06,eCommerce,SKU_C405,Accessories,63.87,101.59,17,0,0,17,47,1727.03,1085.79,641.24
2024-04-06,Retail Store,SKU_C405,Accessories,63.87,101.59,17,0,0,7,0,711.13,447.09,264.04
2024-04-07,eCommerce,SKU_E101,Electronics,103.02,187.53,15,0,0,11,15,2062.83,1133.22,929.6099999999999
2024-04-07,Retail Store,SKU_E101,Electronics,103.02,187.53,15,0,0,10,34,1875.3,1030.2,845.0999999999999
2024-04-07,eCommerce,SKU_E102,Electronics,198.23,318.77,14,0,0,10,73,3187.7,1982.3,1205.3999999999999
2024-04-07,Retail Store,SKU_E102,Electronics,198.23,318.77,14,0,0,8,80,2550.16,1585.84,964.3199999999999
2024-04-07,eCommerce,SKU_E103,Electronics,51.66,66.37,12,0,0,21,71,1393.77,1084.86,308.9100000000001
2024-04-07,Retail Store,SKU_E103,Electronics,51.66,56.41,12,1,1,14,33,789.74,723.24,66.5
2024-04-07,eCommerce,SKU_E104,Electronics,93.42,124.79,7,0,0,8,73,998.32,747.36,250.96000000000004
2024-04-07,Retail Store,SKU_E104,Electronics,93.42,124.79,7,0,0,6,0,748.74,560.52,188.22000000000003
2024-04-07,eCommerce,SKU_E105,Electronics,19.84,36.34,16,0,0,14,5,508.76000000000005,277.76,231.00000000000006
2024-04-07,Retail Store,SKU_E105,Electronics,19.84,36.34,16,0,0,9,45,327.06000000000006,178.56,148.50000000000006
2024-04-07,eCommerce,SKU_A201,Appliances,235.56,294.56,16,0,0,8,17,2356.48,1884.48,472.0
2024-04-07,Retail Store,SKU_A201,Appliances,235.56,294.56,16,0,0,10,57,2945.6,2355.6,590.0
2024-04-07,eCommerce,SKU_A202,Appliances,58.1,83.23,10,0,0,6,0,499.38,348.6,150.77999999999997
2024-04-07,Retail Store,SKU_A202,Appliances,58.1,70.75,10,1,1,14,82,990.5,813.4,177.10000000000002
2024-04-07,eCommerce,SKU_A203,Appliances,16.66,21.06,15,0,0,20,21,421.2,333.2,88.0
2024-04-07,Retail Store,SKU_A203,Appliances,16.66,21.06,15,0,0,15,65,315.9,249.9,65.99999999999997
2024-04-07,eCommerce,SKU_A204,Appliances,158.79,211.77,16,0,0,15,39,3176.55,2381.85,794.7000000000003
2024-04-07,Retail Store,SKU_A204,Appliances,158.79,211.77,16,0,0,16,43,3388.32,2540.64,847.6800000000003
2024-04-07,eCommerce,SKU_A205,Appliances,243.83,338.85,18,0,0,12,58,4066.2000000000003,2925.96,1140.2400000000002
2024-04-07,Retail Store,SKU_A205,Appliances,243.83,338.85,18,0,0,13,53,4405.05,3169.79,1235.2600000000002
2024-04-07,eCommerce,SKU_H301,Home Office,199.52,273.3,11,0,0,12,32,3279.6000000000004,2394.2400000000002,885.3600000000001
2024-04-07,Retail Store,SKU_H301,Home Office,199.52,273.3,11,0,0,14,6,3826.2000000000003,2793.28,1032.92
2024-04-07,eCommerce,SKU_H302,Home Office,246.06,376.48,9,0,0,9,38,3388.32,2214.54,1173.7800000000002
2024-04-07,Retail Store,SKU_H302,Home Office,246.06,376.48,9,0,0,12,22,4517.76,2952.7200000000003,1565.04
2024-04-07,eCommerce,SKU_H303,Home Office,157.77,213.36,11,0,0,9,61,1920.2400000000002,1419.93,500.3100000000002
2024-04-07,Retail Store,SKU_H303,Home Office,157.77,213.36,11,0,0,14,79,2987.04,2208.78,778.2599999999998
2024-04-07,eCommerce,SKU_H304,Home Office,18.12,27.96,18,1,0,17,26,475.32,308.04,167.27999999999997
2024-04-07,Retail Store,SKU_H304,Home Office,18.12,32.89,18,0,0,15,30,493.35,271.8,221.55
2024-04-07,eCommerce,SKU_H305,Home Office,204.97,249.63,9,1,1,17,62,4243.71,3484.49,759.2200000000003
2024-04-07,Retail Store,SKU_H305,Home Office,204.97,293.68,9,0,0,15,6,4405.2,3074.55,1330.6499999999996
2024-04-07,eCommerce,SKU_C401,Accessories,69.26,96.59,16,0,0,13,24,1255.67,900.3800000000001,355.28999999999996
2024-04-07,Retail Store,SKU_C401,Accessories,69.26,96.59,16,0,0,9,22,869.3100000000001,623.34,245.97000000000003
2024-04-07,eCommerce,SKU_C402,Accessories,43.68,67.58,19,0,0,15,46,1013.6999999999999,655.2,358.4999999999999
2024-04-07,Retail Store,SKU_C402,Accessories,43.68,67.58,19,0,0,15,43,1013.6999999999999,655.2,358.4999999999999
2024-04-07,eCommerce,SKU_C403,Accessories,55.74,82.75,6,0,0,11,87,910.25,613.14,297.11
2024-04-07,Retail Store,SKU_C403,Accessories,55.74,82.75,6,0,0,13,9,1075.75,724.62,351.13
2024-04-07,eCommerce,SKU_C404,Accessories,170.69,208.5,10,1,1,21,25,4378.5,3584.49,794.0100000000002
2024-04-07,Retail Store,SKU_C404,Accessories,170.69,245.29,10,0,0,15,70,3679.35,2560.35,1119.0
2024-04-07,eCommerce,SKU_C405,Accessories,63.87,101.59,17,0,0,14,35,1422.26,894.18,528.08
2024-04-07,Retail Store,SKU_C405,Accessories,63.87,101.59,17,0,0,8,71,812.72,510.96,301.76000000000005
