Date,SKU,Category,Actual_Units,Total_Revenue,Total_Cost,Gross_Margin,Forecast_Units,Historical_Days_Count,Absolute_Error
2025-01-04,SKU_C401,Accessories,23,2221.57,1592.98,628.59,29.92,90,6.920000000000002
2025-01-05,SKU_C401,Accessories,32,3090.88,2216.32,874.56,29.94,90,2.0599999999999987
2025-01-06,SKU_C401,Accessories,25,2168.42,1731.5,436.92,30.07,90,5.07
2025-01-07,SKU_C401,Accessories,27,2607.93,1870.02,737.91,30.12,90,3.120000000000001
2025-01-08,SKU_C401,Accessories,15,1448.85,1038.9,409.95,30.23,90,15.23
2025-01-09,SKU_C401,Accessories,29,2482.33,2008.54,473.79,30.03,90,1.0300000000000011
2025-01-10,SKU_C401,Accessories,20,1931.8,1385.2,546.6,30.17,90,10.170000000000002
2025-01-11,SKU_C401,Accessories,20,1931.8,1385.2,546.6,29.9,90,9.899999999999999
2025-01-12,SKU_C401,Accessories,12,1159.08,831.12,327.96,29.68,90,17.68
2025-01-13,SKU_C401,Accessories,23,2221.57,1592.98,628.59,29.46,90,6.460000000000001
2025-01-14,SKU_C401,Accessories,17,1642.03,1177.42,464.61,29.31,90,12.309999999999999
2025-01-15,SKU_C401,Accessories,20,1931.8,1385.2,546.6,29.24,90,9.239999999999998
2025-01-16,SKU_C401,Accessories,29,2525.8,2008.54,517.26,29.17,90,0.1700000000000017
2025-01-17,SKU_C401,Accessories,34,2921.81,2354.84,566.97,29.16,90,4.84
2025-01-18,SKU_C401,Accessories,18,1738.62,1246.68,491.94,29.24,90,11.239999999999998
2025-01-19,SKU_C401,Accessories,23,2221.57,1592.98,628.59,29.1,90,6.100000000000001
2025-01-20,SKU_C401,Accessories,29,2801.11,2008.54,792.57,29.18,90,0.17999999999999972
2025-01-21,SKU_C401,Accessories,30,2723.82,2077.8,646.02,29.28,90,0.7199999999999989
2025-01-22,SKU_C401,Accessories,30,2897.7,2077.8,819.9,29.47,90,0.5300000000000011
2025-01-23,SKU_C401,Accessories,23,2221.57,1592.98,628.59,29.54,90,6.539999999999999
2025-01-24,SKU_C401,Accessories,18,1738.62,1246.68,491.94,29.61,90,11.61
2025-01-25,SKU_C401,Accessories,28,2298.8,1939.28,359.52,29.56,90,1.5599999999999987
2025-01-26,SKU_C401,Accessories,34,2965.28,2354.84,610.44,29.68,90,4.32
2025-01-27,SKU_C401,Accessories,26,2511.34,1800.76,710.58,29.84,90,3.84
2025-01-28,SKU_C401,Accessories,25,2414.75,1731.5,683.25,29.83,90,4.829999999999998
2025-01-29,SKU_C401,Accessories,25,2414.75,1731.5,683.25,29.9,90,4.899999999999999
2025-01-30,SKU_C401,Accessories,18,1738.62,1246.68,491.94,29.8,90,11.8
2025-01-31,SKU_C401,Accessories,23,2091.16,1592.98,498.18,29.78,90,6.780000000000001
2025-02-01,SKU_C401,Accessories,20,1931.8,1385.2,546.6,29.67,90,9.670000000000002
2025-02-02,SKU_C401,Accessories,35,3076.36,2424.1,652.26,29.56,90,5.440000000000001
2025-02-03,SKU_C401,Accessories,23,2221.57,1592.98,628.59,29.73,90,6.73
2025-02-04,SKU_C401,Accessories,21,2028.39,1454.46,573.93,29.72,90,8.719999999999999
2025-02-05,SKU_C401,Accessories,21,2028.39,1454.46,573.93,29.7,90,8.7
2025-02-06,SKU_C401,Accessories,28,2704.52,1939.28,765.24,29.63,90,1.629999999999999
2025-02-07,SKU_C401,Accessories,24,2318.16,1662.24,655.92,29.57,90,5.57
2025-02-08,SKU_C401,Accessories,22,2124.98,1523.72,601.26,29.47,90,7.469999999999999
2025-02-09,SKU_C401,Accessories,16,1545.44,1108.16,437.28,29.31,90,13.309999999999999
2025-02-10,SKU_C401,Accessories,20,1931.8,1385.2,546.6,29.12,90,9.120000000000001
2025-02-11,SKU_C401,Accessories,23,2120.14,1592.98,527.16,28.9,90,5.899999999999999
2025-02-12,SKU_C401,Accessories,30,2897.7,2077.8,819.9,28.87,90,1.129999999999999
2025-02-13,SKU_C401,Accessories,13,1255.67,900.38,355.29,28.87,90,15.870000000000001
2025-02-14,SKU_C401,Accessories,23,2221.57,1592.98,628.59,28.67,90,5.670000000000002
2025-02-15,SKU_C401,Accessories,29,2801.11,2008.54,792.57,28.43,90,0.5700000000000003
2025-02-16,SKU_C401,Accessories,24,2318.16,1662.24,655.92,28.41,90,4.41
2025-02-17,SKU_C401,Accessories,27,2607.93,1870.02,737.91,28.33,90,1.3299999999999983
2025-02-18,SKU_C401,Accessories,24,2318.16,1662.24,655.92,28.44,90,4.440000000000001
2025-02-19,SKU_C401,Accessories,22,2124.98,1523.72,601.26,28.29,90,6.289999999999999
2025-02-20,SKU_C401,Accessories,16,1545.44,1108.16,437.28,28.26,90,12.260000000000002
2025-02-21,SKU_C401,Accessories,27,2607.93,1870.02,737.91,27.99,90,0.9899999999999984
2025-02-22,SKU_C401,Accessories,19,1835.21,1315.94,519.27,27.99,90,8.989999999999998
2025-02-23,SKU_C401,Accessories,26,2511.34,1800.76,710.58,27.8,90,1.8000000000000007
2025-02-24,SKU_C401,Accessories,17,1642.03,1177.42,464.61,27.72,90,10.719999999999999
2025-02-25,SKU_C401,Accessories,25,2168.42,1731.5,436.92,27.44,90,2.4400000000000013
2025-02-26,SKU_C401,Accessories,22,2124.98,1523.72,601.26,27.43,90,5.43
2025-02-27,SKU_C401,Accessories,21,2028.39,1454.46,573.93,27.2,90,6.199999999999999
2025-02-28,SKU_C401,Accessories,27,2318.13,1870.02,448.11,27.06,90,0.05999999999999872
2025-03-01,SKU_C401,Accessories,34,3284.06,2354.84,929.22,26.86,90,7.140000000000001
2025-03-02,SKU_C401,Accessories,20,1743.43,1385.2,358.23,26.66,90,6.66
2025-03-03,SKU_C401,Accessories,17,1642.03,1177.42,464.61,26.37,90,9.370000000000001
2025-03-04,SKU_C401,Accessories,32,3090.88,2216.32,874.56,26.3,90,5.699999999999999
2025-03-05,SKU_C401,Accessories,34,2965.28,2354.84,610.44,26.13,90,7.870000000000001
2025-03-06,SKU_C401,Accessories,28,2559.62,1939.28,620.34,26.21,90,1.7899999999999991
2025-03-07,SKU_C401,Accessories,19,1835.21,1315.94,519.27,26.37,90,7.370000000000001
2025-03-08,SKU_C401,Accessories,51,4389.96,3532.26,857.7,26.37,90,24.63
2025-03-09,SKU_C401,Accessories,25,2414.75,1731.5,683.25,26.64,90,1.6400000000000006
2025-03-10,SKU_C401,Accessories,33,2926.65,2285.58,641.07,26.54,90,6.460000000000001
2025-03-11,SKU_C401,Accessories,31,2994.29,2147.06,847.23,26.36,90,4.640000000000001
2025-03-12,SKU_C401,Accessories,23,2221.57,1592.98,628.59,26.47,90,3.469999999999999
2025-03-13,SKU_C401,Accessories,22,2009.06,1523.72,485.34,26.48,90,4.48
2025-03-14,SKU_C401,Accessories,26,2279.5,1800.76,478.74,26.22,90,0.21999999999999886
2025-03-15,SKU_C401,Accessories,37,3255.05,2562.62,692.43,26.24,90,10.760000000000002
2025-03-16,SKU_C401,Accessories,22,2124.98,1523.72,601.26,26.39,90,4.390000000000001
2025-03-17,SKU_C401,Accessories,23,2033.2,1592.98,440.22,26.21,90,3.210000000000001
2025-03-18,SKU_C401,Accessories,26,2511.34,1800.76,710.58,26.12,90,0.120000000000001
2025-03-19,SKU_C401,Accessories,28,2704.52,1939.28,765.24,25.91,90,2.09
2025-03-20,SKU_C401,Accessories,37,3313.01,2562.62,750.39,25.71,90,11.29
2025-03-21,SKU_C401,Accessories,23,2221.57,1592.98,628.59,25.87,90,2.870000000000001
2025-03-22,SKU_C401,Accessories,17,1642.03,1177.42,464.61,25.8,90,8.8
2025-03-23,SKU_C401,Accessories,22,2124.98,1523.72,601.26,25.52,90,3.5199999999999996
2025-03-24,SKU_C401,Accessories,24,2318.16,1662.24,655.92,25.38,90,1.379999999999999
2025-03-25,SKU_C401,Accessories,38,3322.66,2631.88,690.78,25.24,90,12.760000000000002
2025-03-26,SKU_C401,Accessories,20,1931.8,1385.2,546.6,25.34,90,5.34
2025-03-27,SKU_C401,Accessories,21,2028.39,1454.46,573.93,25.13,90,4.129999999999999
2025-03-28,SKU_C401,Accessories,19,1835.21,1315.94,519.27,24.92,90,5.920000000000002
2025-03-29,SKU_C401,Accessories,24,2318.16,1662.24,655.92,24.69,90,0.6900000000000013
2025-03-30,SKU_C401,Accessories,23,2221.57,1592.98,628.59,24.68,90,1.6799999999999997
2025-03-31,SKU_C401,Accessories,13,1255.67,900.38,355.29,24.66,90,11.66
2025-04-01,SKU_C401,Accessories,20,1931.8,1385.2,546.6,24.43,90,4.43
2025-04-02,SKU_C401,Accessories,23,2221.57,1592.98,628.59,24.32,90,1.3200000000000003
2025-04-03,SKU_C401,Accessories,23,2221.57,1592.98,628.59,24.39,90,1.3900000000000006
2025-04-04,SKU_C401,Accessories,21,2028.39,1454.46,573.93,24.43,90,3.4299999999999997
2025-04-05,SKU_C401,Accessories,34,3284.06,2354.84,929.22,24.41,90,9.59
2025-04-06,SKU_C401,Accessories,25,2414.75,1731.5,683.25,24.43,90,0.5700000000000003
2025-04-07,SKU_C401,Accessories,31,2791.43,2147.06,644.37,24.43,90,6.57
2025-04-08,SKU_C401,Accessories,27,2607.93,1870.02,737.91,24.48,90,2.5199999999999996
2025-04-09,SKU_C401,Accessories,21,2028.39,1454.46,573.93,24.61,90,3.6099999999999994
2025-04-10,SKU_C401,Accessories,23,2221.57,1592.98,628.59,24.52,90,1.5199999999999996
2025-04-11,SKU_C401,Accessories,37,3211.58,2562.62,648.96,24.56,90,12.440000000000001
2025-04-12,SKU_C401,Accessories,21,2028.39,1454.46,573.93,24.74,90,3.7399999999999984
2025-04-13,SKU_C401,Accessories,16,1545.44,1108.16,437.28,24.84,90,8.84
2025-04-14,SKU_C401,Accessories,35,3090.85,2424.1,666.75,24.77,90,10.23
2025-04-15,SKU_C401,Accessories,23,2221.57,1592.98,628.59,24.97,90,1.9699999999999989
2025-04-16,SKU_C401,Accessories,23,2221.57,1592.98,628.59,25.0,90,2.0
2025-04-17,SKU_C401,Accessories,31,2791.43,2147.06,644.37,24.93,90,6.07
2025-04-18,SKU_C401,Accessories,41,3597.94,2839.66,758.28,24.9,90,16.1
2025-04-19,SKU_C401,Accessories,18,1738.62,1246.68,491.94,25.16,90,7.16
2025-04-20,SKU_C401,Accessories,19,1835.21,1315.94,519.27,25.1,90,6.100000000000001
2025-04-21,SKU_C401,Accessories,28,2458.19,1939.28,518.91,24.99,90,3.0100000000000016
2025-04-22,SKU_C401,Accessories,32,3090.88,2216.32,874.56,24.97,90,7.030000000000001
2025-04-23,SKU_C401,Accessories,26,2511.34,1800.76,710.58,24.99,90,1.0100000000000016
2025-04-24,SKU_C401,Accessories,26,2511.34,1800.76,710.58,25.02,90,0.9800000000000004
2025-04-25,SKU_C401,Accessories,28,2704.52,1939.28,765.24,25.11,90,2.8900000000000006
2025-04-26,SKU_C401,Accessories,20,1931.8,1385.2,546.6,25.11,90,5.109999999999999
2025-04-27,SKU_C401,Accessories,36,2955.6,2493.36,462.24,24.96,90,11.04
2025-04-28,SKU_C401,Accessories,28,2472.68,1939.28,533.4,25.07,90,2.9299999999999997
2025-04-29,SKU_C401,Accessories,27,2607.93,1870.02,737.91,25.1,90,1.8999999999999986
2025-04-30,SKU_C401,Accessories,28,2704.52,1939.28,765.24,25.12,90,2.879999999999999
2025-05-01,SKU_C401,Accessories,17,1642.03,1177.42,464.61,25.23,90,8.23
2025-05-02,SKU_C401,Accessories,33,2709.3,2285.58,423.72,25.17,90,7.829999999999998
2025-05-03,SKU_C401,Accessories,26,2511.34,1800.76,710.58,25.31,90,0.6900000000000013
2025-05-04,SKU_C401,Accessories,27,2607.93,1870.02,737.91,25.21,90,1.7899999999999991
2025-05-05,SKU_C401,Accessories,18,1738.62,1246.68,491.94,25.26,90,7.260000000000002
2025-05-06,SKU_C401,Accessories,26,2511.34,1800.76,710.58,25.22,90,0.7800000000000011
2025-05-07,SKU_C401,Accessories,21,2028.39,1454.46,573.93,25.28,90,4.280000000000001
2025-05-08,SKU_C401,Accessories,19,1835.21,1315.94,519.27,25.2,90,6.199999999999999
2025-05-09,SKU_C401,Accessories,22,2124.98,1523.72,601.26,25.14,90,3.1400000000000006
2025-05-10,SKU_C401,Accessories,25,2414.75,1731.5,683.25,25.14,90,0.14000000000000057
2025-05-11,SKU_C401,Accessories,21,2028.39,1454.46,573.93,25.24,90,4.239999999999998
2025-05-12,SKU_C401,Accessories,22,2124.98,1523.72,601.26,25.26,90,3.2600000000000016
2025-05-13,SKU_C401,Accessories,20,1931.8,1385.2,546.6,25.24,90,5.239999999999998
2025-05-14,SKU_C401,Accessories,31,2632.04,2147.06,484.98,25.13,90,5.870000000000001
2025-05-15,SKU_C401,Accessories,21,2028.39,1454.46,573.93,25.33,90,4.329999999999998
2025-05-16,SKU_C401,Accessories,24,2318.16,1662.24,655.92,25.31,90,1.3099999999999987
2025-05-17,SKU_C401,Accessories,23,2221.57,1592.98,628.59,25.26,90,2.2600000000000016
2025-05-18,SKU_C401,Accessories,22,1922.12,1523.72,398.4,25.24,90,3.2399999999999984
2025-05-19,SKU_C401,Accessories,30,2897.7,2077.8,819.9,25.19,90,4.809999999999999
2025-05-20,SKU_C401,Accessories,24,2318.16,1662.24,655.92,25.26,90,1.2600000000000016
2025-05-21,SKU_C401,Accessories,25,2414.75,1731.5,683.25,25.28,90,0.28000000000000114
2025-05-22,SKU_C401,Accessories,24,2318.16,1662.24,655.92,25.38,90,1.379999999999999
2025-05-23,SKU_C401,Accessories,26,2308.48,1800.76,507.72,25.34,90,0.6600000000000001
2025-05-24,SKU_C401,Accessories,24,2318.16,1662.24,655.92,25.42,90,1.4200000000000017
2025-05-25,SKU_C401,Accessories,16,1545.44,1108.16,437.28,25.4,90,9.399999999999999
2025-05-26,SKU_C401,Accessories,37,3327.5,2562.62,764.88,25.39,90,11.61
2025-05-27,SKU_C401,Accessories,18,1666.17,1246.68,419.49,25.52,90,7.52
2025-05-28,SKU_C401,Accessories,23,2221.57,1592.98,628.59,25.48,90,2.4800000000000004
2025-05-29,SKU_C401,Accessories,23,2221.57,1592.98,628.59,25.5,90,2.5
2025-05-30,SKU_C401,Accessories,23,2221.57,1592.98,628.59,25.46,90,2.460000000000001
2025-05-31,SKU_C401,Accessories,22,2124.98,1523.72,601.26,25.33,90,3.3299999999999983
2025-06-01,SKU_C401,Accessories,17,1642.03,1177.42,464.61,25.36,90,8.36
2025-06-02,SKU_C401,Accessories,26,2279.5,1800.76,478.74,25.36,90,0.6400000000000006
2025-06-03,SKU_C401,Accessories,23,2221.57,1592.98,628.59,25.29,90,2.289999999999999
2025-06-04,SKU_C401,Accessories,28,2298.8,1939.28,359.52,25.17,90,2.8299999999999983
2025-06-05,SKU_C401,Accessories,25,2284.34,1731.5,552.84,25.17,90,0.1700000000000017
2025-06-06,SKU_C401,Accessories,27,2303.64,1870.02,433.62,25.23,90,1.7699999999999996
2025-06-07,SKU_C401,Accessories,31,2690.0,2147.06,542.94,24.97,90,6.030000000000001
2025-06-08,SKU_C401,Accessories,26,2511.34,1800.76,710.58,25.03,90,0.9699999999999989
2025-06-09,SKU_C401,Accessories,21,2028.39,1454.46,573.93,24.96,90,3.960000000000001
2025-06-10,SKU_C401,Accessories,21,2028.39,1454.46,573.93,24.84,90,3.84
2025-06-11,SKU_C401,Accessories,20,1931.8,1385.2,546.6,24.82,90,4.82
2025-06-12,SKU_C401,Accessories,27,2376.09,1870.02,506.07,24.8,90,2.1999999999999993
2025-06-13,SKU_C401,Accessories,28,2530.64,1939.28,591.36,24.81,90,3.1900000000000013
2025-06-14,SKU_C401,Accessories,26,2511.34,1800.76,710.58,24.71,90,1.2899999999999991
2025-06-15,SKU_C401,Accessories,30,2651.37,2077.8,573.57,24.76,90,5.239999999999998
2025-06-16,SKU_C401,Accessories,22,1806.2,1523.72,282.48,24.83,90,2.8299999999999983
2025-06-17,SKU_C401,Accessories,34,3052.22,2354.84,697.38,24.79,90,9.21
2025-06-18,SKU_C401,Accessories,18,1738.62,1246.68,491.94,24.86,90,6.859999999999999
2025-06-19,SKU_C401,Accessories,33,2709.3,2285.58,423.72,24.64,90,8.36
2025-06-20,SKU_C401,Accessories,40,3515.84,2770.4,745.44,24.76,90,15.239999999999998
2025-06-21,SKU_C401,Accessories,33,3187.47,2285.58,901.89,25.01,90,7.989999999999998
2025-06-22,SKU_C401,Accessories,16,1545.44,1108.16,437.28,25.13,90,9.129999999999999
2025-06-23,SKU_C401,Accessories,37,3182.6,2562.62,619.98,25.04,90,11.96
2025-06-24,SKU_C401,Accessories,24,2129.79,1662.24,467.55,25.03,90,1.0300000000000011
2025-06-25,SKU_C401,Accessories,20,1642.0,1385.2,256.8,25.08,90,5.079999999999998
2025-06-26,SKU_C401,Accessories,19,1835.21,1315.94,519.27,25.07,90,6.07
2025-06-27,SKU_C401,Accessories,35,3076.36,2424.1,652.26,25.07,90,9.93
2025-06-28,SKU_C401,Accessories,21,2028.39,1454.46,573.93,25.19,90,4.190000000000001
2025-06-29,SKU_C401,Accessories,25,2414.75,1731.5,683.25,25.17,90,0.1700000000000017
2025-06-30,SKU_C401,Accessories,29,2801.11,2008.54,792.57,25.3,90,3.6999999999999993
2025-07-01,SKU_C401,Accessories,33,2926.65,2285.58,641.07,25.4,90,7.600000000000001
2025-07-02,SKU_C401,Accessories,17,1642.03,1177.42,464.61,25.51,90,8.510000000000002
2025-07-03,SKU_C401,Accessories,24,2318.16,1662.24,655.92,25.44,90,1.4400000000000013
2025-07-04,SKU_C401,Accessories,34,2994.26,2354.84,639.42,25.48,90,8.52
2025-07-05,SKU_C401,Accessories,39,3375.78,2701.14,674.64,25.48,90,13.52
2025-07-06,SKU_C401,Accessories,20,1931.8,1385.2,546.6,25.63,90,5.629999999999999
2025-07-07,SKU_C401,Accessories,32,2859.04,2216.32,642.72,25.51,90,6.489999999999998
2025-07-08,SKU_C401,Accessories,19,1835.21,1315.94,519.27,25.57,90,6.57
2025-07-09,SKU_C401,Accessories,19,1835.21,1315.94,519.27,25.54,90,6.539999999999999
2025-07-10,SKU_C401,Accessories,38,3279.19,2631.88,647.31,25.5,90,12.5
2025-07-11,SKU_C401,Accessories,31,2733.47,2147.06,586.41,25.51,90,5.489999999999998
2025-07-12,SKU_C401,Accessories,25,2414.75,1731.5,683.25,25.62,90,0.620000000000001
2025-07-13,SKU_C401,Accessories,21,2028.39,1454.46,573.93,25.72,90,4.719999999999999
2025-07-14,SKU_C401,Accessories,17,1642.03,1177.42,464.61,25.57,90,8.57
2025-07-15,SKU_C401,Accessories,30,2897.7,2077.8,819.9,25.5,90,4.5
2025-07-16,SKU_C401,Accessories,25,2414.75,1731.5,683.25,25.58,90,0.5799999999999983
2025-07-17,SKU_C401,Accessories,13,1154.24,900.38,253.86,25.51,90,12.510000000000002
2025-07-18,SKU_C401,Accessories,28,2704.52,1939.28,765.24,25.2,90,2.8000000000000007
2025-07-19,SKU_C401,Accessories,19,1835.21,1315.94,519.27,25.31,90,6.309999999999999
2025-07-20,SKU_C401,Accessories,21,2028.39,1454.46,573.93,25.31,90,4.309999999999999
2025-07-21,SKU_C401,Accessories,20,1931.8,1385.2,546.6,25.23,90,5.23
2025-07-22,SKU_C401,Accessories,23,2221.57,1592.98,628.59,25.1,90,2.1000000000000014
2025-07-23,SKU_C401,Accessories,34,3284.06,2354.84,929.22,25.07,90,8.93
2025-07-24,SKU_C401,Accessories,22,2124.98,1523.72,601.26,25.16,90,3.16
2025-07-25,SKU_C401,Accessories,21,1869.0,1454.46,414.54,25.09,90,4.09
2025-07-26,SKU_C401,Accessories,29,2801.11,2008.54,792.57,25.1,90,3.8999999999999986
2025-07-27,SKU_C401,Accessories,30,2593.41,2077.8,515.61,25.02,90,4.98
2025-07-28,SKU_C401,Accessories,22,2124.98,1523.72,601.26,25.04,90,3.039999999999999
2025-07-29,SKU_C401,Accessories,32,2815.57,2216.32,599.25,24.99,90,7.010000000000002
2025-07-30,SKU_C401,Accessories,25,2414.75,1731.5,683.25,25.03,90,0.030000000000001137
2025-07-31,SKU_C401,Accessories,30,2651.37,2077.8,573.57,25.12,90,4.879999999999999
2025-08-01,SKU_C401,Accessories,23,2221.57,1592.98,628.59,25.09,90,2.09
2025-08-02,SKU_C401,Accessories,22,2124.98,1523.72,601.26,25.06,90,3.0599999999999987
2025-08-03,SKU_C401,Accessories,33,3187.47,2285.58,901.89,25.0,90,8.0
2025-08-04,SKU_C401,Accessories,23,2221.57,1592.98,628.59,25.17,90,2.1700000000000017
2025-08-05,SKU_C401,Accessories,14,1352.26,969.64,382.62,25.13,90,11.129999999999999
2025-08-06,SKU_C401,Accessories,21,2028.39,1454.46,573.93,25.06,90,4.059999999999999
2025-08-07,SKU_C401,Accessories,22,2124.98,1523.72,601.26,25.08,90,3.0799999999999983
2025-08-08,SKU_C401,Accessories,17,1642.03,1177.42,464.61,25.08,90,8.079999999999998
2025-08-09,SKU_C401,Accessories,19,1835.21,1315.94,519.27,24.99,90,5.989999999999998
2025-08-10,SKU_C401,Accessories,29,2482.33,2008.54,473.79,24.97,90,4.030000000000001
2025-08-11,SKU_C401,Accessories,23,2221.57,1592.98,628.59,25.04,90,2.039999999999999
2025-08-12,SKU_C401,Accessories,13,1255.67,900.38,355.29,25.08,90,12.079999999999998
2025-08-13,SKU_C401,Accessories,14,1352.26,969.64,382.62,24.88,90,10.879999999999999
2025-08-14,SKU_C401,Accessories,19,1835.21,1315.94,519.27,24.8,90,5.800000000000001
2025-08-15,SKU_C401,Accessories,25,2182.91,1731.5,451.41,24.74,90,0.26000000000000156
2025-08-16,SKU_C401,Accessories,28,2704.52,1939.28,765.24,24.77,90,3.2300000000000004
2025-08-17,SKU_C401,Accessories,31,2704.49,2147.06,557.43,24.83,90,6.170000000000002
2025-08-18,SKU_C401,Accessories,23,2221.57,1592.98,628.59,24.84,90,1.8399999999999999
2025-08-19,SKU_C401,Accessories,15,1448.85,1038.9,409.95,24.83,90,9.829999999999998
2025-08-20,SKU_C401,Accessories,30,2665.86,2077.8,588.06,24.72,90,5.280000000000001
2025-08-21,SKU_C401,Accessories,30,2665.86,2077.8,588.06,24.79,90,5.210000000000001
2025-08-22,SKU_C401,Accessories,26,2511.34,1800.76,710.58,24.83,90,1.1700000000000017
2025-08-23,SKU_C401,Accessories,21,2028.39,1454.46,573.93,24.86,90,3.8599999999999994
2025-08-24,SKU_C401,Accessories,27,2607.93,1870.02,737.91,24.91,90,2.09
2025-08-25,SKU_C401,Accessories,27,2607.93,1870.02,737.91,24.8,90,2.1999999999999993
2025-08-26,SKU_C401,Accessories,23,2221.57,1592.98,628.59,24.9,90,1.8999999999999986
2025-08-27,SKU_C401,Accessories,31,2994.29,2147.06,847.23,24.9,90,6.100000000000001
2025-08-28,SKU_C401,Accessories,23,2033.2,1592.98,440.22,24.99,90,1.9899999999999984
2025-08-29,SKU_C401,Accessories,35,3380.65,2424.1,956.55,24.99,90,10.010000000000002
2025-08-30,SKU_C401,Accessories,26,2511.34,1800.76,710.58,25.13,90,0.870000000000001
2025-08-31,SKU_C401,Accessories,23,2221.57,1592.98,628.59,25.23,90,2.2300000000000004
2025-09-01,SKU_C401,Accessories,22,2124.98,1523.72,601.26,25.2,90,3.1999999999999993
2025-09-02,SKU_C401,Accessories,26,2511.34,1800.76,710.58,25.19,90,0.8099999999999987
2025-09-03,SKU_C401,Accessories,26,2511.34,1800.76,710.58,25.17,90,0.8299999999999983
2025-09-04,SKU_C401,Accessories,29,2801.11,2008.54,792.57,25.18,90,3.8200000000000003
2025-09-05,SKU_C401,Accessories,21,2028.39,1454.46,573.93,25.2,90,4.199999999999999
2025-09-06,SKU_C401,Accessories,33,3187.47,2285.58,901.89,25.09,90,7.91
2025-09-07,SKU_C401,Accessories,22,2124.98,1523.72,601.26,25.17,90,3.1700000000000017
2025-09-08,SKU_C401,Accessories,16,1545.44,1108.16,437.28,25.18,90,9.18
2025-09-09,SKU_C401,Accessories,22,2124.98,1523.72,601.26,25.12,90,3.120000000000001
2025-09-10,SKU_C401,Accessories,26,2511.34,1800.76,710.58,25.14,90,0.8599999999999994
2025-09-11,SKU_C401,Accessories,17,1642.03,1177.42,464.61,25.13,90,8.129999999999999
2025-09-12,SKU_C401,Accessories,29,2801.11,2008.54,792.57,25.01,90,3.9899999999999984
2025-09-13,SKU_C401,Accessories,22,2124.98,1523.72,601.26,25.04,90,3.039999999999999
2025-09-14,SKU_C401,Accessories,32,2772.1,2216.32,555.78,24.96,90,7.039999999999999
2025-09-15,SKU_C401,Accessories,25,2414.75,1731.5,683.25,25.07,90,0.07000000000000028
2025-09-16,SKU_C401,Accessories,22,2124.98,1523.72,601.26,24.97,90,2.969999999999999
2025-09-17,SKU_C401,Accessories,20,1931.8,1385.2,546.6,25.01,90,5.010000000000002
2025-09-18,SKU_C401,Accessories,22,2124.98,1523.72,601.26,24.87,90,2.870000000000001
2025-09-19,SKU_C401,Accessories,21,2028.39,1454.46,573.93,24.67,90,3.6700000000000017
2025-09-20,SKU_C401,Accessories,30,2897.7,2077.8,819.9,24.53,90,5.469999999999999
2025-09-21,SKU_C401,Accessories,19,1835.21,1315.94,519.27,24.69,90,5.690000000000001
2025-09-22,SKU_C401,Accessories,16,1545.44,1108.16,437.28,24.49,90,8.489999999999998
